"xcoord","ycoord","lon","lat"
1064644,208629,-73.7098928757,40.7389496032
1045605,156430,-73.7790711135,40.5958280388
1001012,179293,-73.9395860011,40.6587786668
1009076,172403,-73.9105469167,40.6398481839
998143,177605,-73.9499299941,40.6541504438
1029238,187669,-73.8377974398,40.6816704545
1018169,184584,-73.8777217737,40.6732521717
1058246,191851,-73.7331647652,40.6929540695
999112,198462,-73.9463917427,40.7113965726
1003064,249581,-73.9319934599,40.8516970747
995834,161062,-73.9582799634,40.6087467354
1032835,192449,-73.824794153,40.6947714185
992907,189887,-73.9687846245,40.687868449
1040795,205677,-73.7959780204,40.7310317482
998759,203516,-73.9476541439,40.7252691717
1012222,240289,-73.8989290229,40.8261689886
1031952,214118,-73.8278248036,40.7542522536
980862,195324,-74.0122191718,40.7027953375
957754,153886,-74.0953977635,40.5890180378
1052382,198002,-73.754248454,40.7098841437
1019338,198389,-73.8734356208,40.711139112
1037631,214993,-73.8073201847,40.7566214388
1033987,191758,-73.8206449569,40.6928683881
1021537,249049,-73.8652225627,40.8501782057
1006264,210118,-73.9205558674,40.7433745351
985095,203006,-73.996951456,40.7238812039
1010144,170312,-73.9067067244,40.6341057799
1021832,210759,-73.8643705518,40.7450814617
1005102,209363,-73.9247516319,40.7413050653
1051071,198690,-73.7589703675,40.7117825312
995882,183513,-73.9580683848,40.6703698549
1028021,190196,-73.8421688624,40.6886125825
1020077,243402,-73.8705300335,40.8346849031
995820,183298,-73.9582922545,40.6697798093
1039514,195532,-73.8006833139,40.703194325
1000971,187285,-73.9397139501,40.6807149936
983751,206844,-74.001800549,40.7344156025
996287,150541,-73.9566672183,40.5798681063
1023316,262561,-73.8587134323,40.8872567843
1003366,181968,-73.9310940775,40.6661161792
1000186,197282,-73.9425205448,40.7081558839
1057641,183828,-73.7354338086,40.6709378976
1010889,235211,-73.9037656933,40.8122354378
1010430,245242,-73.9053847048,40.8397690331
1004348,182878,-73.927551629,40.6686117511
1010903,248102,-73.9036639028,40.8476174758
1009950,241991,-73.9071318938,40.8308473925
995901,198875,-73.957973324,40.7125349702
1018655,186415,-73.8759603959,40.6782759735
1009526,191916,-73.9088523181,40.6934057258
1001340,194874,-73.9383643022,40.7015443387
989463,192529,-73.9812009408,40.6951228278
987206,199455,-73.9893370672,40.7141341095
1001174,179784,-73.9390008847,40.6601260453
986740,183907,-73.9910237773,40.6714585882
1032666,256004,-73.824945581,40.8692135407
1041114,188097,-73.794975492,40.6827768879
1011251,235345,-73.9024574178,40.8126021313
1049721,197157,-73.7638548275,40.7075849177
1050490,157880,-73.7614669281,40.5997728178
1016641,185718,-73.8832247677,40.6763704663
1041463,190502,-73.7936967468,40.6893757953
982404,184956,-74.0066549488,40.6743380154
1005792,254594,-73.9221165139,40.8654500159
1018498,242576,-73.8762403607,40.8324240378
1002463,220190,-73.9342456278,40.7710282418
1053269,202484,-73.7510031161,40.7221792362
978202,169361,-74.021789444,40.6315312693
1015516,184069,-73.8872882347,40.6718483807
1007839,197427,-73.9149164952,40.7085367813
1026500,243988,-73.8473152436,40.8362649093
1040325,191194,-73.7977944643,40.691282454
1009592,239760,-73.9084339691,40.8247249723
1013181,241638,-73.8954580628,40.8298685166
1014780,251401,-73.8896356474,40.8566596902
981511,207421,-74.0098834089,40.7359989152
1012354,236375,-73.898468461,40.8154257518
994294,169901,-73.9638131567,40.6330098253
1007470,171826,-73.9163356405,40.6382687989
1000916,181160,-73.9399273917,40.6639033498
995798,165010,-73.9584028662,40.6195832258
1031314,260486,-73.8298024163,40.8815225381
990265,220914,-73.978283401,40.7730321485
1020085,240085,-73.8705188418,40.8255806661
1028007,187330,-73.8422379561,40.680746149
1023078,240343,-73.8597028805,40.8262761519
999899,161441,-73.9436388998,40.609780766
995590,160930,-73.9591589564,40.6083847381
1011629,235192,-73.9010924975,40.8121810258
1011887,196675,-73.9003188037,40.7064610024
1003533,218602,-73.9303871658,40.7666673266
979376,168851,-74.017559445,40.6301321509
1034788,228119,-73.8174833036,40.7926654945
1016451,260159,-73.8835529901,40.8806917716
1037217,185629,-73.80904557,40.6760269806
1009288,240122,-73.909531034,40.8257194258
992801,218614,-73.9691303355,40.7667171582
1040202,197658,-73.798184297,40.7090253545
1012143,236104,-73.8992318679,40.8146826018
995743,183027,-73.9585702875,40.6690360752
1010124,247779,-73.9064808083,40.8467332535
993138,187089,-73.9679553765,40.6801883489
993215,187369,-73.9676773897,40.6809568077
1008589,244151,-73.9120420878,40.8367798224
1006221,192707,-73.9207678783,40.6955856586
1026578,183642,-73.847413242,40.6706303841
1042041,193826,-73.791584038,40.6984956245
1009108,243900,-73.9101674223,40.8360894548
1033347,238501,-73.8226114962,40.8211692829
956391,156961,-74.1003178642,40.5974541107
957253,170274,-74.0972671098,40.633998185
981550,207993,-74.0097429108,40.7375689258
1017904,241469,-73.8783924082,40.8293879268
1021038,241999,-73.8670649154,40.8308301255
996410,182528,-73.9561668011,40.6676655406
1033759,212120,-73.8213173611,40.7487583271
1038901,199934,-73.8028584388,40.7152805484
1000499,154004,-73.9414958424,40.5893666318
1007240,245301,-73.9169132496,40.8399398518
986450,203648,-73.9920627526,40.7256431049
1000130,195902,-73.9427257852,40.7043682109
1010688,252079,-73.9044253265,40.8585337981
992521,192407,-73.9701733677,40.6947856365
1011825,252550,-73.9003130812,40.8598230727
1033091,254720,-73.8234183001,40.8656870173
1019802,241397,-73.8715344405,40.8291828716
1026693,183864,-73.8469972855,40.6712391729
1011281,239741,-73.9023313346,40.8246678153
1025729,189856,-73.85043552,40.6876904001
1021558,240558,-73.8651938885,40.826872816
979074,168425,-74.0186471265,40.6289626995
1016691,260011,-73.8826858068,40.880284679
1000037,194829,-73.9430637226,40.7014232448
1011467,237871,-73.901666863,40.8195346264
1003961,216327,-73.9288487307,40.760422096
1022481,252046,-73.8617932981,40.8584000306
1039285,196379,-73.8015023065,40.705520562
1044165,192738,-73.7839338083,40.695495201
1008989,244415,-73.9105955682,40.837503314
1020204,212215,-73.8702380384,40.7490845804
1027439,246075,-73.8439084151,40.8419885663
1004547,254256,-73.9266187396,40.8645252591
1028904,191318,-73.8389774775,40.691687798
1016028,179830,-73.8854624932,40.6602114545
1002064,192099,-73.9357605107,40.6939261841
986666,203840,-73.9912833903,40.7261700418
1005726,197251,-73.9225384626,40.7080590841
1033279,217542,-73.8230101835,40.7636429797
985727,195389,-73.9946730327,40.7029742725
996263,174410,-73.9567111537,40.6453836132
1001270,237334,-73.9385092644,40.8180862455
990171,204493,-73.9786372378,40.7279607161
1008387,241792,-73.9127805768,40.8303056047
984062,148717,-74.0006767428,40.5748697551
1009926,235436,-73.9072437007,40.8128558511
1010354,242764,-73.9056690148,40.8329678693
996803,172312,-73.9547691677,40.6396243057
986845,206975,-73.9906363728,40.7347747987
996224,198956,-73.9568080771,40.7127568647
1010769,246044,-73.9041563784,40.8419692765
1008108,189149,-73.9139755577,40.6858148873
993904,190585,-73.9651886461,40.6897832671
1000226,228219,-73.942302771,40.7930700371
995842,186049,-73.9582082173,40.6773306566
1012601,182712,-73.8978023051,40.6681335366
1051233,155136,-73.7588185728,40.5922355349
998939,229848,-73.9469471996,40.7975434328
951681,170745,-74.1173446412,40.635272244
1010395,182584,-73.9057548291,40.6677889947
996556,235316,-73.9555439438,40.8125552256
1005942,241242,-73.9216173955,40.8288023562
1007224,211243,-73.9170875782,40.7464599353
1013644,184283,-73.8940357251,40.6724421758
1009444,241764,-73.9089611988,40.8302258008
1011476,208598,-73.9017529661,40.7391880061
1007944,242062,-73.9143804095,40.8310478764
1007329,245373,-73.9165913526,40.8401372386
995329,174315,-73.9600769783,40.6451240764
1023758,242366,-73.8572339291,40.8318256853
983680,207725,-74.002056814,40.7368337259
998542,193481,-73.948458343,40.6977258411
995311,176496,-73.9601382647,40.651110471
1044375,190051,-73.7832004889,40.6881186046
1023992,261067,-73.8562774721,40.8831532093
987475,200297,-73.9883663225,40.7164451041
1036686,181583,-73.8109913764,40.6649248026
999039,197135,-73.9466579734,40.7077543952
987758,204882,-73.987343055,40.7290297122
997304,193290,-73.9529233479,40.6972035034
1030431,186711,-73.8335026981,40.6790348229
1040849,190790,-73.7959083299,40.6901702346
1007826,245203,-73.9147957687,40.8396693255
1035254,215053,-73.8158995339,40.7568001545
1002098,183686,-73.9356601859,40.6708343518
1050783,185875,-73.760135781,40.6766106276
1009543,241035,-73.9086062098,40.8282246226
1050445,198082,-73.7612343749,40.7101184275
1009228,240291,-73.9097472007,40.8261834523
1022563,208439,-73.8617456693,40.7387105109
994531,175631,-73.9629505541,40.6487371739
1038728,198400,-73.8034949098,40.7110711617
989253,192409,-73.9819583294,40.6947935769
1022048,207919,-73.8636069906,40.7372854574
1028044,187342,-73.8421044781,40.6807789032
960328,161253,-74.0861562764,40.6092462725
1025005,188073,-73.8530568903,40.6827998429
996600,222314,-73.9554089017,40.7768681999
983427,206785,-74.0029696358,40.7342536379
986091,200372,-73.9933588631,40.7166513574
1020971,244575,-73.8672929205,40.837900773
1053241,197010,-73.7511602293,40.7071546932
1009377,239195,-73.909212925,40.8231748226
960158,163073,-74.0867750328,40.6142413348
1008480,238421,-73.9124566937,40.8210529188
1011782,251351,-73.900473456,40.8565323135
1009730,186436,-73.9081373987,40.6783638029
1021169,247675,-73.8665602975,40.8464085319
989224,205315,-73.9820533731,40.7302174884
1012004,251037,-73.89967224,40.8556697828
1056442,196546,-73.739619763,40.7058555908
1013065,181667,-73.8961341785,40.665263748
1013062,181680,-73.8961449367,40.6652994398
1007399,185514,-73.9165444741,40.675839525
1005873,185052,-73.9220474061,40.6745752985
1053766,188260,-73.749356949,40.6831339624
1000293,225960,-73.9420661966,40.7868695691
1002750,219355,-73.9332117709,40.7687357888
1011163,240416,-73.9027549854,40.8265208575
1000760,226803,-73.9403777144,40.7891825177
1002142,222386,-73.9353986864,40.7770563402
999618,233426,-73.9444866414,40.8073629051
995396,179830,-73.9598264306,40.6602614637
1041509,157400,-73.7938118328,40.5985178943
959749,174623,-74.088290106,40.6459425087
998099,240617,-73.9499588385,40.82710269
1015259,240724,-73.8879534589,40.8273527987
994451,149573,-73.9632782145,40.5772134401
1008964,248983,-73.9106690807,40.8500411994
997377,237467,-73.9525738326,40.8184579359
1017094,178512,-73.8816267314,40.6565899475
1057323,178583,-73.7366370014,40.6565442298
998185,193631,-73.9497454919,40.6981381254
1002384,177952,-73.9346446138,40.6550952134
1009434,242276,-73.9089954118,40.8316311217
1028797,178863,-73.8394456384,40.6575022225
983180,208294,-74.0038611274,40.7383954437
1005764,187509,-73.9224325159,40.6813194708
1010967,235926,-73.9034810698,40.8141976767
987319,212617,-73.9889234481,40.7502605296
1021006,257441,-73.8670958874,40.8732139152
998824,187127,-73.9474551037,40.6802851148
1036488,189135,-73.8116465443,40.6856544641
1028736,179167,-73.8396634859,40.658336941
990780,204149,-73.9764403208,40.7270160913
946938,171209,-74.1344359973,40.6365271144
1020961,190378,-73.8676250449,40.6891442293
1010824,193029,-73.9041672182,40.6964568486
1028458,189039,-73.8406007063,40.6854347159
991798,228318,-73.9727403285,40.793352983
1014973,241621,-73.8889827697,40.8298158048
995036,176322,-73.9611295904,40.6506332181
997909,185288,-73.9507577584,40.6752389356
985323,210128,-73.9961277545,40.743429317
1008487,243293,-73.9124138023,40.8344251421
1008314,197055,-73.9132045414,40.7075144507
1005127,153753,-73.9248336156,40.588667995
1001367,245603,-73.93813772,40.8407820904
1000343,227240,-73.9418825721,40.7903827342
1003484,221599,-73.9305554815,40.7748934144
1009656,241299,-73.9081968959,40.8289489024
959976,172053,-74.0874628582,40.6388890392
1007964,249567,-73.9142816004,40.851646848
1024087,245485,-73.8560265326,40.8403849485
1018183,211169,-73.8775373188,40.7462215625
1030404,218338,-73.8333831563,40.7658432667
1026744,188530,-73.8467840154,40.6840460241
936163,141255,-74.1730452795,40.5542576417
984348,178605,-73.999646796,40.6569061227
1014205,254922,-73.8916985035,40.8663257362
1031100,216613,-73.8308826114,40.7611049341
995023,188026,-73.9611577367,40.6827581073
1013435,256511,-73.8944754943,40.8706896329
1007730,195000,-73.9153181112,40.7018755309
1056065,193435,-73.7410126835,40.6973197296
997907,239492,-73.9506548897,40.8240151845
1054870,192310,-73.7453339971,40.6942414957
1008836,244079,-73.9111497271,40.8365815191
998393,192263,-73.9489982434,40.694382954
999871,228221,-73.9435848464,40.7930761612
961422,149789,-74.0821774496,40.5777827957
1003197,153559,-73.9317830057,40.5881398394
1036997,153457,-73.8100901566,40.5877231789
1005862,194834,-73.9220556832,40.7014246594
983336,205870,-74.0032978673,40.7317421788
1000003,226984,-73.9431110305,40.7896806958
1023251,205913,-73.8592776352,40.7317742656
987397,209904,-73.9886432021,40.7428139981
975835,172319,-74.0303208462,40.6396484173
959231,161311,-74.0901073888,40.6094024411
1021591,188305,-73.8653648415,40.6834516901
1000538,215346,-73.9412071885,40.7577364714
926206,128495,-74.2087668574,40.5191743522
1031230,214712,-73.8304266274,40.7558864951
982835,205904,-74.0051055676,40.7318354345
1019657,184868,-73.8723560391,40.6740258607
1056551,179925,-73.7394049677,40.6602340456
1006298,236078,-73.9203479811,40.8146277605
1011133,213889,-73.9029695569,40.7537115137
1010040,250592,-73.9067735977,40.8544543468
998826,239176,-73.9473350705,40.8231463855
988883,188453,-73.9832953329,40.6839354683
1019523,184839,-73.8728392667,40.6739467973
1010038,250578,-73.9067808812,40.8544159268
1005613,239523,-73.922811688,40.8240849946
1016189,185630,-73.884854722,40.6761305687
999577,192811,-73.9447273179,40.6958851152
1017016,240523,-73.8816057824,40.8267947683
987092,204471,-73.9897461719,40.7279018566
990378,157422,-73.9779331714,40.5987611297
1019819,213651,-73.8716199484,40.7530275902
1010270,183758,-73.9062008861,40.6710117289
1019569,185331,-73.8726708568,40.6752970418
983773,160788,-74.001717907,40.6080022204
997312,222130,-73.9528385018,40.7763621449
998959,154939,-73.9470385408,40.5919357085
987153,203261,-73.9895266082,40.7245806811
1002318,248233,-73.9346936408,40.8479987726
1000148,198093,-73.9426556917,40.7103819546
917707,125979,-74.2393103466,40.5122087508
1007550,245244,-73.9157930963,40.839782591
1036762,216724,-73.8104433276,40.7613777835
987745,152451,-73.9874171328,40.585118161
999788,177177,-73.9440024451,40.6529729438
1001912,189613,-73.9363151589,40.6871029933
1021894,189108,-73.8642678729,40.6856544556
999098,198461,-73.9464422439,40.7113938514
1008368,219021,-73.9129310207,40.767805504
1007892,188611,-73.914756273,40.6843387805
995267,174746,-73.9602996905,40.6463071556
1044807,156584,-73.781943183,40.5962562248
997398,173544,-73.9526228697,40.6430050178
997229,239267,-73.9531050561,40.8233986457
1005634,221262,-73.9227939647,40.7739634984
1012712,171469,-73.8974496267,40.6372736174
1017278,257188,-73.8805769986,40.8725342457
998813,228411,-73.9474053945,40.7935994666
1000950,249030,-73.9396362577,40.8501889949
999469,215197,-73.9450661639,40.7573294092
1001422,237336,-73.937960106,40.8180914407
1022590,214809,-73.8616119241,40.7561944211
1022545,241882,-73.8616199802,40.8305025888
949377,171450,-74.125649482,40.6371985457
996075,184945,-73.9573701367,40.6743001177
938979,152923,-74.1629898075,40.5862987926
1020833,213400,-73.8679614647,40.7523345225
999253,191859,-73.9458978564,40.6932726516
965297,155191,-74.0682431744,40.5926193387
1013068,238755,-73.8958787698,40.8219558772
1026637,262376,-73.846703858,40.8867336915
984085,184329,-74.0005948203,40.6726172322
1009255,182048,-73.9098661848,40.6663210878
982571,188183,-74.006053707,40.6831954331
997594,177559,-73.9519086663,40.6540250281
1005832,254885,-73.9219709598,40.8662486246
961049,165071,-74.0835726795,40.619727806
1004720,204800,-73.9261440335,40.7287816521
1002019,176637,-73.935963547,40.6514865662
942038,152057,-74.1519710612,40.5839368933
1001014,238456,-73.9394313512,40.8211663081
943162,147301,-74.1478955508,40.5708879088
939170,169476,-74.162412645,40.631734277
1012925,253885,-73.8963307418,40.8634837382
1005356,179248,-73.9239294009,40.6586458629
1003604,220586,-73.9301251381,40.7721127336
939697,167579,-74.1605014696,40.6265300869
987680,219960,-73.9876167902,40.7704150486
1040194,156798,-73.7985520819,40.5968739286
1032209,215131,-73.8268899668,40.7570312851
1002398,229765,-73.9344544308,40.7973091934
1021626,189195,-73.8652337103,40.6858943862
983034,184973,-74.0043837613,40.6743847856
1021920,250997,-73.8638272289,40.8555232545
998450,239780,-73.9486923275,40.8248048063
1020556,186724,-73.8691051069,40.679116515
1006167,243332,-73.9207975451,40.834538248
998416,192089,-73.9489156679,40.6939053276
1002276,215816,-73.9349324834,40.7590231284
1000634,248861,-73.9407788825,40.8497257321
997698,227445,-73.9514341757,40.7909498247
1020788,243809,-73.8679584412,40.8357990863
1002013,215974,-73.935881403,40.7594573301
987636,212763,-73.9877792668,40.750661147
990477,203734,-73.9775339028,40.7258772358
1016504,185222,-73.8837210498,40.6750095595
985288,147952,-73.9962636333,40.5727699212
1006818,191331,-73.9186195799,40.6918073565
989591,198873,-73.9807343171,40.71253554
999434,237456,-73.9451421822,40.8184244478
961451,163200,-74.0821183119,40.6145933448
999586,196401,-73.9446866868,40.7057388077
1008045,237656,-73.914031066,40.818954393
1054214,197576,-73.7476449083,40.7087005828
1013036,238139,-73.8959970302,40.8202652367
981045,175158,-74.011549574,40.6474442791
986571,219819,-73.991620623,40.7700284011
946480,172565,-74.1360937698,40.6402470992
1026026,206101,-73.8492638063,40.7322776074
1057792,189282,-73.7348299573,40.6859065719
982164,170703,-74.0075157556,40.6352165938
1011897,236250,-73.9001199819,40.815084104
984958,185343,-73.9974475738,40.6754004075
1040919,184844,-73.7957059203,40.6738494137
983544,173260,-74.0025439509,40.6422352299
946747,172571,-74.1351317438,40.6402647024
1011738,236188,-73.9006946529,40.8149144276
1014334,253482,-73.8912385721,40.8623729366
1038282,188934,-73.8051795892,40.6850919967
1035030,197574,-73.8168399851,40.7088259893
999097,228258,-73.9463800605,40.7931790505
954029,150400,-74.1087938723,40.5794377496
958901,156105,-74.091276365,40.595112099
1035564,189512,-73.8149753104,40.6866946456
963422,167209,-74.0750314606,40.6256020634
1001028,153706,-73.9395919303,40.5885476959
998150,171048,-73.9499182769,40.6361528846
983162,173235,-74.0039204189,40.6421665716
983158,173230,-74.0039348314,40.6421528472
1013277,246342,-73.8950908107,40.8427793109
1002631,185848,-73.9337328921,40.6767674636
997096,197686,-73.9536650726,40.7092697938
925420,140140,-74.211695072,40.5511324301
1025593,203615,-73.850841428,40.7254561888
988424,206091,-73.9849393616,40.7323478319
1011009,240459,-73.9033112633,40.8266393481
949550,146585,-74.1248984138,40.5689499325
1012394,182402,-73.8985497777,40.6672833166
1007560,212229,-73.9158715483,40.7491653768
1019219,183357,-73.8739428871,40.6698802497
1020928,253987,-73.8673968289,40.8637340734
1018892,187654,-73.8750995769,40.6816758198
1018356,240383,-73.8767646444,40.826405436
1010084,212827,-73.9067598534,40.7507997213
1001610,163428,-73.9374714928,40.6152314833
1010480,235460,-73.9052422457,40.8129200968
996563,235306,-73.9555186743,40.8125277687
1006719,172261,-73.9190401307,40.6394647174
1025189,203955,-73.8522969208,40.7263912838
1000365,197822,-73.9418736186,40.7096377315
1038791,197431,-73.8032755157,40.708411105
1041780,189888,-73.7925589299,40.6876884562
988734,202129,-73.9838234588,40.7214729549
1023439,204448,-73.858607832,40.7277523731
1041530,217378,-73.7932263938,40.7631432351
1020905,253117,-73.8674847397,40.8613462844
1011819,236451,-73.9004009457,40.8156360362
986643,210037,-73.9913641671,40.7431792861
1022118,261046,-73.8630546923,40.883103811
988785,163405,-73.9836655209,40.6151841991
944270,167010,-74.1440239714,40.6249901216
986148,200068,-73.9931533297,40.7158169382
997835,229874,-73.9509345034,40.7976165619
1002263,216592,-73.9349773296,40.7611530754
1000524,225913,-73.9412321333,40.7867401444
1002792,185840,-73.9331524778,40.6767451697
1029128,191138,-73.8381709335,40.6911926074
1021835,253780,-73.8641188883,40.8631621066
993082,230775,-73.9680999197,40.8000955901
1006431,183071,-73.9200422927,40.6691365191
1037457,215875,-73.8079412591,40.7590433465
1009343,210698,-73.9094422144,40.7449582887
1034202,221237,-73.8196507925,40.7737796062
995263,177772,-73.9603091639,40.6546128723
1003918,220600,-73.9289914454,40.7721504669
989637,193136,-73.9805729786,40.6967887976
1048462,181221,-73.768547724,40.6638536228
1006979,189657,-73.9180446604,40.6872122016
986503,210404,-73.9918692746,40.7441866462
988438,221323,-73.9848793598,40.7741558008
1000982,169143,-73.9397193025,40.630919168
1003791,251014,-73.9293614135,40.8556286529
997259,234108,-73.9530066618,40.8092385945
984164,148011,-74.0003095648,40.572931925
989470,192640,-73.9811756114,40.6954274929
989417,154926,-73.9813956256,40.5919107249
998140,238842,-73.949814366,40.8222307556
983183,203293,-74.0038495087,40.7246689253
1052560,186928,-73.7537187154,40.6794873289
988392,199070,-73.985059145,40.7130769006
986377,203380,-73.9923262096,40.7249075278
949185,168145,-74.1263240957,40.6281262723
1022559,261361,-73.861458067,40.8839664833
985964,212176,-73.9938139899,40.7490504623
987618,187928,-73.9878566581,40.6824950347
1001856,156567,-73.9366033176,40.5963989589
1006631,185568,-73.9193130453,40.6759897177
1014020,253587,-73.8923732957,40.8626621941
998069,231285,-73.9500864524,40.8014890084
983858,209349,-74.0014146053,40.7412912127
996077,200204,-73.9573361344,40.7161825239
1012304,254125,-73.8985748479,40.8641444605
987564,212166,-73.988039423,40.7490225599
1001760,212894,-73.9368026706,40.7510040205
951955,168764,-74.1163479526,40.6298358266
998092,194192,-73.9500797296,40.6996780853
984576,184308,-73.9988247804,40.6725595875
1019496,259454,-73.8725452196,40.8787451321
1011482,251431,-73.9015576123,40.8567528199
1017381,260649,-73.8801874539,40.8820332256
986644,186126,-73.9913690604,40.6775492704
1047749,219327,-73.7707582701,40.7684502377
990318,192388,-73.978117777,40.6947352706
939767,140793,-74.1600729619,40.5530083516
1000369,226910,-73.941789469,40.7894769257
1019137,212847,-73.8740856753,40.7508235331
1004107,163352,-73.9284778443,40.6150176349
1032824,239134,-73.8244965191,40.8229095768
1022458,187615,-73.8622427399,40.6815540994
1041604,191307,-73.7931814661,40.6915844161
989667,194198,-73.9804639361,40.6997037217
1010750,251827,-73.9042021899,40.8578419482
1001908,184367,-73.9363433279,40.6727039247
999078,233100,-73.9464379865,40.8064690481
1010929,185350,-73.9038189672,40.6753794474
946745,171294,-74.1351318521,40.6367596059
998872,229275,-73.9471904335,40.7959708148
1011361,250585,-73.9019984427,40.8544311763
1011052,251233,-73.9031128323,40.8562106853
1020972,236744,-73.8673321685,40.8164069319
986368,190549,-73.9923627158,40.6896894672
962383,171825,-74.0787893427,40.6382694977
1003984,243824,-73.9286848998,40.8358937931
1024544,203698,-73.8546255391,40.7256888439
1006318,245308,-73.9202453684,40.839961417
1008230,219783,-73.9134264987,40.7698973703
1023511,212497,-73.8583010833,40.7498445339
1000704,155914,-73.9407530935,40.5946088195
1055589,192937,-73.7427345527,40.6959566913
1007338,246716,-73.9165542025,40.8438233562
986640,208546,-73.9913755232,40.739086863
1026160,236883,-73.8485883283,40.8167653578
1020496,214516,-73.8691717767,40.7553990437
964621,155265,-74.0706774297,40.5928209825
987256,184713,-73.989163285,40.6736707172
988688,149390,-73.9840241088,40.5767158992
996680,225614,-73.9551139471,40.7859257118
1006306,214676,-73.9203893486,40.7558849858
1058329,187435,-73.7329140165,40.6808325233
990948,191887,-73.9758463899,40.6933596873
1014735,256580,-73.8897747619,40.8708746226
984410,148448,-73.9994240551,40.5741314034
1014058,255845,-73.8922258718,40.8688595859
1038119,200228,-73.8056769713,40.7160923021
1023369,205614,-73.8588536098,40.7309530638
997361,192930,-73.9527184895,40.696215303
999590,184279,-73.944699861,40.6724667046
1008312,238086,-73.9130648807,40.820133898
992435,229466,-73.9704383982,40.7965033648
998454,240104,-73.9486771887,40.8256940876
1028879,246425,-73.8387017195,40.8429420521
1000815,226647,-73.9401794787,40.7887542367
997148,201522,-73.9534701615,40.7197986203
963458,163354,-74.0748899003,40.6150209797
1005866,205048,-73.9220084594,40.729459625
1000390,230207,-73.9417057082,40.7985262586
984806,149897,-73.9979984721,40.5781086078
1021251,208255,-73.8664810899,40.7382110634
984344,185035,-73.9996611228,40.6745550446
1013613,181662,-73.8941588953,40.6652482237
1014371,211399,-73.8912936114,40.7468666601
1003399,166633,-73.9310186547,40.6240248529
1000548,227744,-73.9411410229,40.7917657025
989274,192299,-73.9818826819,40.6944916405
1032923,238302,-73.8241448565,40.8206254317
1039070,195365,-73.8022860107,40.7027387122
1006944,194987,-73.9181529048,40.7018418997
1050530,179611,-73.7611094767,40.6594193053
1022036,260373,-73.863355032,40.8812569895
1022837,214843,-73.860720185,40.7562866678
914911,125201,-74.2493576572,40.5100518843
1003721,230119,-73.9296750954,40.7982780106
1035279,196774,-73.8159479245,40.7066287508
1036052,195272,-73.8131714206,40.7025016319
1030294,243996,-73.8336043098,40.8362679011
1006759,195175,-73.9188194882,40.7023583879
991522,188135,-73.9737805425,40.6830608561
1009744,185644,-73.9080899207,40.6761899027
999100,192904,-73.946447284,40.6961411918
1027894,193060,-73.8426082474,40.6964742151
1011619,254114,-73.9010514085,40.8641164192
1006132,195196,-73.9210807445,40.7024176006
997255,231665,-73.9530258438,40.8025332398
1024142,215132,-73.8560080798,40.7570741065
1000673,236469,-73.9406682529,40.8157131938
984584,199589,-73.9987951829,40.714502395
990755,165887,-73.9765674465,40.6219955458
1018061,240585,-73.8778295498,40.826961002
1018207,241234,-73.8772987188,40.8287417599
978143,170532,-74.0220030661,40.6347453755
1045086,190370,-73.7806338859,40.6889893251
1043646,189127,-73.7858372618,40.6855873661
994904,184579,-73.9615922428,40.6732970168
1040216,201782,-73.7980995149,40.7203446305
1021970,240156,-73.863707459,40.825767692
1012581,214576,-73.8977403125,40.7555926319
1043793,199228,-73.7852179282,40.7133111815
1027109,262156,-73.8449982419,40.8861275817
982166,175285,-74.007509965,40.6477932013
1001930,184679,-73.9362632001,40.6735602505
1007505,190076,-73.9161465851,40.6883608935
1005354,245696,-73.92372808,40.8410287199
1026033,204707,-73.8492472051,40.7284513912
1015532,185302,-73.8872248334,40.6752326294
1005247,190951,-73.9242858021,40.6907682111
1021997,260759,-73.8634938917,40.8823166049
1004261,191338,-73.9278401207,40.6918327208
1000593,186996,-73.9410774953,40.6799224603
994547,184571,-73.9628792428,40.673275481
1018919,212500,-73.8748742698,40.7498719641
1029437,150541,-73.837328544,40.5797611145
1023951,185760,-73.8568707316,40.6764559809
1041670,198292,-73.7928839164,40.7107561244
1009849,178996,-73.9077366225,40.6579423293
1038361,234849,-73.8045253094,40.8111162994
999119,187491,-73.9463907119,40.6812837214
1010413,210857,-73.9055800905,40.7453916028
1000585,227723,-73.9410074513,40.7917079949
983599,203958,-74.0023487337,40.7264942291
1020943,254721,-73.8673385802,40.8657486164
1017320,178642,-73.8808115669,40.6569459275
1012522,239685,-73.8978475816,40.8245102264
1005732,234311,-73.9223984031,40.8097792339
1005084,233135,-73.9247428875,40.8065529923
1036640,194552,-73.8110563533,40.7005219434
1001059,216963,-73.9393225558,40.7621737458
1025119,268754,-73.8521548905,40.9042464061
1000928,180283,-73.9398863071,40.6614961567
989394,204851,-73.981440353,40.7289438247
993694,197293,-73.9659364789,40.7081953871
1021191,205909,-73.8667104822,40.73177213
1001091,156462,-73.9393582338,40.5961122418
1001108,156464,-73.9392970145,40.5961176991
1005946,193752,-73.9217562204,40.6984546179
1008825,253423,-73.9111552307,40.8622280543
1007801,249348,-73.9148715613,40.8510461945
998204,225214,-73.9496114529,40.7848255438
1016989,213167,-73.8818366794,40.7517100652
955647,163639,-74.1030252239,40.6157814729
1032145,256088,-73.8268287197,40.869446937
990736,204820,-73.9765984223,40.728857855
997183,187256,-73.9533712934,40.6806417402
1006585,191455,-73.9194593685,40.6921482988
